city,slug,N,k,sigma,W,mean_degree,median_degree,r_mean,ipr_mean,ipr_max,frac_localized,phase
Santander Cycles London,london_tfl,798,20,1200.0,1.0,18.692561481161803,18.776750680892995,0.40851071317968,0.28989623257732283,0.9899531581331489,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,6,300.0,0.0,2.4166272749276985,2.1747204025731106,0.45115961544670474,0.12675750024004853,0.9999464744972056,0.9952696310312205,intermediate
BIXI Montréal,montreal_bixi,1057,6,300.0,1.0,2.4166272749276985,2.1747204025731106,0.3982977670737899,0.27400018880707094,0.9999986460194409,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,6,500.0,0.0,3.77848550526099,4.260031067028428,0.46321074256638434,0.06540381508055668,0.8285265751869101,0.9895931882686849,intermediate
BIXI Montréal,montreal_bixi,1057,6,500.0,1.0,3.77848550526099,4.260031067028428,0.39772293434193756,0.22361391369649755,0.977116562951082,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,6,800.0,0.0,4.965667807990062,5.473617425792832,0.47815094437128053,0.03744840877819462,0.5105802313877987,0.9612109744560076,intermediate
BIXI Montréal,montreal_bixi,1057,6,800.0,1.0,4.965667807990062,5.473617425792832,0.4067976368227965,0.20166741105495298,0.977429950442523,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,6,1200.0,0.0,5.798861643086445,5.877831894242631,0.5061780942975452,0.02992513884845637,0.5042788553538443,0.9460737937559129,GOE
BIXI Montréal,montreal_bixi,1057,6,1200.0,1.0,5.798861643086445,5.877831894242631,0.4088077990140002,0.19887369185259418,0.9780692814634123,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,10,300.0,0.0,3.1037999566966077,2.456216980817387,0.4434913332693102,0.12834557054966886,0.9999486988821661,0.9943235572374646,intermediate
BIXI Montréal,montreal_bixi,1057,10,300.0,1.0,3.1037999566966077,2.456216980817387,0.40118113184198795,0.29055672324360216,0.9999986460173346,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,10,500.0,0.0,5.301163331432288,5.787602338779669,0.4690483381165916,0.06687153880670611,0.8282484811834584,0.9848628192999054,intermediate
BIXI Montréal,montreal_bixi,1057,10,500.0,1.0,5.301163331432288,5.787602338779669,0.40938973839262366,0.24747753870693767,0.9818153707171617,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,10,800.0,0.0,7.32980343382131,8.440199108576223,0.4870894542195239,0.040889157254083666,0.5105802313877985,0.9167455061494797,GOE
BIXI Montréal,montreal_bixi,1057,10,800.0,1.0,7.32980343382131,8.440199108576223,0.42101659709043693,0.22863032463240865,0.9856189232670611,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,10,1200.0,0.0,8.886209094752282,9.627322230385063,0.515407354815821,0.02781347857309441,0.5042788553532624,0.8145695364238411,GOE
BIXI Montréal,montreal_bixi,1057,10,1200.0,1.0,8.886209094752282,9.627322230385063,0.4096606804419584,0.22660286169296873,0.9867499749218008,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,15,300.0,0.0,3.5984315201006725,2.565122684037277,0.449562073250241,0.1335889853339281,0.9999489543190851,0.9952696310312205,intermediate
BIXI Montréal,montreal_bixi,1057,15,300.0,1.0,3.5984315201006725,2.565122684037277,0.39567789456824687,0.30481838331229744,0.9999986460179503,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,15,500.0,0.0,6.718880325739118,6.785634910075492,0.4763434079004601,0.07227741318173138,0.8281402792649909,0.9772942289498581,intermediate
BIXI Montréal,montreal_bixi,1057,15,500.0,1.0,6.718880325739118,6.785634910075492,0.42272684433382235,0.26743537571784937,0.9819574116978341,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,15,800.0,0.0,9.758326891940706,11.316540521928822,0.49886824448597256,0.04569661693011667,0.5105802313877987,0.8968779564806055,GOE
BIXI Montréal,montreal_bixi,1057,15,800.0,1.0,9.758326891940706,11.316540521928822,0.41487997747215744,0.25955341044590297,0.9898845232217364,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,15,1200.0,0.0,12.216250618740947,13.991335354036643,0.5123667087372027,0.03039757223048435,0.5167288694110009,0.7530747398297067,GOE
BIXI Montréal,montreal_bixi,1057,15,1200.0,1.0,12.216250618740947,13.991335354036643,0.4334133720981555,0.2567544595257762,0.9917455421415694,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,20,300.0,0.0,3.8947838991515784,2.5653929770881247,0.4542354476962663,0.13860553228324812,0.9999490273511885,0.9905392620624409,intermediate
BIXI Montréal,montreal_bixi,1057,20,300.0,1.0,3.8947838991515784,2.5653929770881247,0.39686971921643166,0.3153939451659837,0.9999986460179499,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,20,500.0,0.0,7.824664861209834,7.116015995178255,0.4706680511308522,0.07665130269929338,0.828487903752614,0.9706717123935666,intermediate
BIXI Montréal,montreal_bixi,1057,20,500.0,1.0,7.824664861209834,7.116015995178255,0.42672503345740476,0.2786176896825659,0.9858270446005062,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,20,800.0,0.0,11.862068918851703,13.324836381878711,0.5074367731075069,0.050050261615433606,0.5105802313877987,0.9091769157994324,GOE
BIXI Montréal,montreal_bixi,1057,20,800.0,1.0,11.862068918851703,13.324836381878711,0.410053990655227,0.2722555409562967,0.9919726251134272,1.0,Poisson
BIXI Montréal,montreal_bixi,1057,20,1200.0,0.0,15.21655326516479,17.763924494774905,0.512279605139891,0.03769447299961272,0.552628454772699,0.7767265846736046,GOE
BIXI Montréal,montreal_bixi,1057,20,1200.0,1.0,15.21655326516479,17.763924494774905,0.42102778466494295,0.2756007302029971,0.9940412183099856,1.0,Poisson
Vélib Paris,tier2_paris,1511,6,300.0,0.0,2.805919866581264,3.0963646188847442,0.49017488299834777,0.05781802815214555,0.9999959642143615,0.9887491727332892,GOE
Vélib Paris,tier2_paris,1511,6,300.0,1.0,2.805919866581264,3.0963646188847442,0.3839334796167908,0.25016641384847066,0.9999999981830281,1.0,Poisson
Vélib Paris,tier2_paris,1511,6,500.0,0.0,4.435935385748535,4.839912949064215,0.48936469398419935,0.025009398048583896,0.9780339304685738,0.898742554599603,GOE
Vélib Paris,tier2_paris,1511,6,500.0,1.0,4.435935385748535,4.839912949064215,0.4139267830116407,0.22171347453030538,0.9983953797144962,1.0,Poisson
Vélib Paris,tier2_paris,1511,6,800.0,0.0,5.574489826626343,5.672612867764977,0.5240214827988336,0.012523922497830495,0.49970571036750333,0.8113831899404368,GOE
Vélib Paris,tier2_paris,1511,6,800.0,1.0,5.574489826626343,5.672612867764977,0.40393129221718727,0.209026796584082,0.9697816465288295,1.0,Poisson
Vélib Paris,tier2_paris,1511,6,1200.0,0.0,6.224862795061281,6.222318671808752,0.534429733415504,0.009539859440276166,0.49692138673579606,0.7604235605559232,GOE
Vélib Paris,tier2_paris,1511,6,1200.0,1.0,6.224862795061281,6.222318671808752,0.40371943433877855,0.2010988869663197,0.975846252998033,1.0,Poisson
Vélib Paris,tier2_paris,1511,10,300.0,0.0,3.5410927371537686,3.802453176212417,0.4956077950257574,0.062453982003347466,0.9992243669044488,0.9761747187293184,GOE
Vélib Paris,tier2_paris,1511,10,300.0,1.0,3.5410927371537686,3.802453176212417,0.3836227762143244,0.2813746119228762,0.9999999981834007,1.0,Poisson
Vélib Paris,tier2_paris,1511,10,500.0,0.0,6.283916161557239,7.103853457503201,0.5223058420098395,0.026928652758143885,0.9874099796054997,0.7690271343481139,GOE
Vélib Paris,tier2_paris,1511,10,500.0,1.0,6.283916161557239,7.103853457503201,0.3958172970982762,0.25885203936129964,0.9984052541647253,1.0,Poisson
Vélib Paris,tier2_paris,1511,10,800.0,0.0,8.410037480503076,9.109355766243812,0.5254571568285464,0.012780092095891508,0.49977571414290356,0.57180675049636,GOE
Vélib Paris,tier2_paris,1511,10,800.0,1.0,8.410037480503076,9.109355766243812,0.39959683838239474,0.24484243862152263,0.9784453375474194,1.0,Poisson
Vélib Paris,tier2_paris,1511,10,1200.0,0.0,9.72892109008549,10.140037807744022,0.5283623949243355,0.006916419516123544,0.494954339482815,0.44076770350761085,GOE
Vélib Paris,tier2_paris,1511,10,1200.0,1.0,9.72892109008549,10.140037807744022,0.41778667932712527,0.2316454090988605,0.9872033384197403,1.0,Poisson
Vélib Paris,tier2_paris,1511,15,300.0,0.0,4.016308305699655,4.215154412326384,0.46865777404704456,0.071846704872288,0.9998121095366783,0.9741892786234282,intermediate
Vélib Paris,tier2_paris,1511,15,300.0,1.0,4.016308305699655,4.215154412326384,0.4163702876857831,0.3044216857565004,0.9999999981833865,1.0,Poisson
Vélib Paris,tier2_paris,1511,15,500.0,0.0,7.981579570971726,9.169050533191161,0.5196729670740869,0.031074486062644385,0.8754236455351007,0.7882197220383852,GOE
Vélib Paris,tier2_paris,1511,15,500.0,1.0,7.981579570971726,9.169050533191161,0.40446282719235843,0.2822060376836713,0.9983948533418431,1.0,Poisson
Vélib Paris,tier2_paris,1511,15,800.0,0.0,11.4244114250803,12.856793614485184,0.5237009227130428,0.016026562130282626,0.49979967149308774,0.500330906684315,GOE
Vélib Paris,tier2_paris,1511,15,800.0,1.0,11.4244114250803,12.856793614485184,0.4042628597552884,0.27112212085452936,0.9867568387420571,1.0,Poisson
Vélib Paris,tier2_paris,1511,15,1200.0,0.0,13.71312201727193,14.655499056090783,0.5370689119080274,0.007393171550318846,0.4957686327243014,0.3448047650562541,GOE
Vélib Paris,tier2_paris,1511,15,1200.0,1.0,13.71312201727193,14.655499056090783,0.4099113918410188,0.26429060103664975,0.9897506732100599,1.0,Poisson
Vélib Paris,tier2_paris,1511,20,300.0,0.0,4.262438179267135,4.319853627222689,0.47522326728983677,0.07757927416615228,0.999871461119477,0.9702183984116479,intermediate
Vélib Paris,tier2_paris,1511,20,300.0,1.0,4.262438179267135,4.319853627222689,0.39993507272193524,0.31354955820172103,0.9999999981834184,1.0,Poisson
Vélib Paris,tier2_paris,1511,20,500.0,0.0,9.237157148842611,10.585766906844048,0.5103118500849859,0.035730947335923136,0.9826983060219013,0.8405029781601588,GOE
Vélib Paris,tier2_paris,1511,20,500.0,1.0,9.237157148842611,10.585766906844048,0.4117426816779379,0.29804908768335964,0.9984029772681255,1.0,Poisson
Vélib Paris,tier2_paris,1511,20,800.0,0.0,14.023702211730544,16.064385670387928,0.5146128050776104,0.020186007303427227,0.4998092482093673,0.5380542686962276,GOE
Vélib Paris,tier2_paris,1511,20,800.0,1.0,14.023702211730544,16.064385670387928,0.4137145693660004,0.2895308508207989,0.9907394010343438,1.0,Poisson
Vélib Paris,tier2_paris,1511,20,1200.0,0.0,17.388064643522412,19.017692378297838,0.5267933153478215,0.010331166792468725,0.49602961566183257,0.3673064195896757,GOE
Vélib Paris,tier2_paris,1511,20,1200.0,1.0,17.388064643522412,19.017692378297838,0.4291940786167102,0.27913847059248487,0.9922646132815649,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,6,300.0,0.0,2.679850891388132,2.6115163085323236,0.4794962381956624,0.08077059603912969,0.9955354695857667,0.9285714285714286,intermediate
Vélo'v Lyon,tier2_lyon,462,6,300.0,1.0,2.679850891388132,2.6115163085323236,0.3828338697254435,0.2773934267724338,1.0,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,6,500.0,0.0,4.390279868195322,4.644119123932013,0.5098488641528077,0.046990019012716065,0.9999955816904038,0.7012987012987013,GOE
Vélo'v Lyon,tier2_lyon,462,6,500.0,1.0,4.390279868195322,4.644119123932013,0.39403442388866505,0.258278162186186,0.9999999908031063,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,6,800.0,0.0,5.559752396195616,5.7159641027103945,0.49588210524631227,0.03658433546077076,0.9892305391721297,0.6103896103896104,GOE
Vélo'v Lyon,tier2_lyon,462,6,800.0,1.0,5.559752396195616,5.7159641027103945,0.39798396681876563,0.24983336126524408,0.9994654090329909,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,6,1200.0,0.0,6.209681936051837,6.4284644575186904,0.5053194425127194,0.028663632047139904,0.5368021054407607,0.5844155844155844,GOE
Vélo'v Lyon,tier2_lyon,462,6,1200.0,1.0,6.209681936051837,6.4284644575186904,0.3989393648378833,0.24496194895390408,0.9795415293340074,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,10,300.0,0.0,3.269348186855599,3.022264098262336,0.4526151450080778,0.0888434434709519,0.9968087034016131,0.9155844155844156,intermediate
Vélo'v Lyon,tier2_lyon,462,10,300.0,1.0,3.269348186855599,3.022264098262336,0.4003255441093,0.30992116558559085,1.0,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,10,500.0,0.0,6.114061376491869,6.536727829822215,0.5104802189595103,0.04830908297414548,0.9999955816904038,0.5757575757575758,GOE
Vélo'v Lyon,tier2_lyon,462,10,500.0,1.0,6.114061376491869,6.536727829822215,0.42609730988482336,0.29813411329570993,0.9999999908031572,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,10,800.0,0.0,8.397736391165097,8.972694349020198,0.5376334973619721,0.03277525628925573,0.9892304445031033,0.4523809523809524,GOE
Vélo'v Lyon,tier2_lyon,462,10,800.0,1.0,8.397736391165097,8.972694349020198,0.40694145415396366,0.2857606714087435,0.9995210655677693,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,10,1200.0,0.0,9.783413323113356,10.148830533949738,0.49697761422813763,0.020624256458001977,0.5018600065646168,0.38311688311688313,GOE
Vélo'v Lyon,tier2_lyon,462,10,1200.0,1.0,9.783413323113356,10.148830533949738,0.3933672167127343,0.28370248956852884,0.9832920067653613,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,15,300.0,0.0,3.6297043135895724,3.1806889341969606,0.456331570161756,0.1010758773342879,0.9969127289377687,0.9047619047619048,intermediate
Vélo'v Lyon,tier2_lyon,462,15,300.0,1.0,3.6297043135895724,3.1806889341969606,0.40444910071315676,0.32922793854402244,1.0,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,15,500.0,0.0,7.629269184528686,7.804625008701966,0.5232644821083338,0.054415617984105935,0.9999955816904038,0.6515151515151515,GOE
Vélo'v Lyon,tier2_lyon,462,15,500.0,1.0,7.629269184528686,7.804625008701966,0.4168687314998197,0.32776878277753496,0.9999999908031598,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,15,800.0,0.0,11.397138500721175,12.394761066926522,0.5130253538094165,0.033998869029645676,0.9892305933950977,0.4025974025974026,GOE
Vélo'v Lyon,tier2_lyon,462,15,800.0,1.0,11.397138500721175,12.394761066926522,0.4143558998215993,0.3138238455188114,0.9995236198551237,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,15,1200.0,0.0,13.90355724896261,14.842325489310383,0.5289525654160233,0.02269315779410598,0.5008483815386744,0.28354978354978355,GOE
Vélo'v Lyon,tier2_lyon,462,15,1200.0,1.0,13.90355724896261,14.842325489310383,0.41539096759708116,0.3083697943877956,0.9855404442510824,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,20,300.0,0.0,3.7958379274570087,3.2288517446828244,0.4643829012692541,0.10724914155418917,0.9967834579030261,0.9047619047619048,intermediate
Vélo'v Lyon,tier2_lyon,462,20,300.0,1.0,3.7958379274570087,3.2288517446828244,0.4040042768814148,0.33957011970787443,1.0,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,20,500.0,0.0,8.650537329438764,8.62624882274092,0.5052139404047831,0.06460671764617315,0.9999955816904038,0.7748917748917749,GOE
Vélo'v Lyon,tier2_lyon,462,20,500.0,1.0,8.650537329438764,8.62624882274092,0.40702916387924043,0.35115257199786404,0.9999999908031598,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,20,800.0,0.0,13.848841230969876,14.982306086583597,0.49319872947017973,0.04078177224873348,0.9892303238401952,0.4155844155844156,GOE
Vélo'v Lyon,tier2_lyon,462,20,800.0,1.0,13.848841230969876,14.982306086583597,0.4247038916805183,0.3440037513090652,0.999524027298645,1.0,Poisson
Vélo'v Lyon,tier2_lyon,462,20,1200.0,0.0,17.594404601053217,19.098818496856822,0.530480201418855,0.02558183216861598,0.5001100835592421,0.25757575757575757,GOE
Vélo'v Lyon,tier2_lyon,462,20,1200.0,1.0,17.594404601053217,19.098818496856822,0.4174163891671697,0.33482337150228153,0.9905458091901129,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,6,300.0,0.0,2.3504497368386432,1.9012610254572282,0.45910652344062514,0.08376832393577664,1.0,0.9464285714285714,intermediate
VéLÔ Toulouse,tier2_toulouse,448,6,300.0,1.0,2.3504497368386432,1.9012610254572282,0.41495318353859734,0.29447992732446554,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,6,500.0,0.0,4.074836849273814,4.006705056212198,0.5152482983018757,0.03773968268926902,1.0,0.6964285714285714,GOE
VéLÔ Toulouse,tier2_toulouse,448,6,500.0,1.0,4.074836849273814,4.006705056212198,0.4362671988735703,0.2647998568768512,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,6,800.0,0.0,5.423699555913217,5.528111872741915,0.514965402854531,0.026824232656152826,1.0,0.6272321428571429,GOE
VéLÔ Toulouse,tier2_toulouse,448,6,800.0,1.0,5.423699555913217,5.528111872741915,0.38398599817913215,0.2556288384594915,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,6,1200.0,0.0,6.195056701405077,6.272469009784813,0.536441414102674,0.025212600208659897,1.0,0.59375,GOE
VéLÔ Toulouse,tier2_toulouse,448,6,1200.0,1.0,6.195056701405077,6.272469009784813,0.41610516115079893,0.25123406495662876,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,10,300.0,0.0,2.8814856866333436,2.026002640931865,0.4769747801549357,0.09409624482181982,1.0,0.9486607142857143,intermediate
VéLÔ Toulouse,tier2_toulouse,448,10,300.0,1.0,2.8814856866333436,2.026002640931865,0.4325817261453933,0.32081600812814565,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,10,500.0,0.0,5.536273530153868,5.082686774776768,0.504994903245692,0.04768408094659323,1.0,0.6629464285714286,GOE
VéLÔ Toulouse,tier2_toulouse,448,10,500.0,1.0,5.536273530153868,5.082686774776768,0.4283840501353891,0.29742045876837475,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,10,800.0,0.0,8.021412129753015,8.12571137658271,0.5298404969885205,0.031177992091746116,1.0,0.45982142857142855,GOE
VéLÔ Toulouse,tier2_toulouse,448,10,800.0,1.0,8.021412129753015,8.12571137658271,0.40394400287918475,0.2927479760258554,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,10,1200.0,0.0,9.658882348633856,9.80383796578359,0.5211379644400703,0.023629276243917283,1.0,0.3950892857142857,GOE
VéLÔ Toulouse,tier2_toulouse,448,10,1200.0,1.0,9.658882348633856,9.80383796578359,0.428096430499723,0.28345248027380016,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,15,300.0,0.0,3.289087408227561,2.0427850812577084,0.5026834578161734,0.09731507567119878,1.0,0.9464285714285714,GOE
VéLÔ Toulouse,tier2_toulouse,448,15,300.0,1.0,3.289087408227561,2.0427850812577084,0.4061509074864778,0.3270681426434789,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,15,500.0,0.0,6.891367051962912,5.934204790262167,0.4849407743348099,0.05594176680789569,1.0,0.7633928571428571,GOE
VéLÔ Toulouse,tier2_toulouse,448,15,500.0,1.0,6.891367051962912,5.934204790262167,0.40747402316028064,0.32755949202335616,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,15,800.0,0.0,10.762644667959448,10.789839475010314,0.5337579630080884,0.03554811575971636,1.0,0.46651785714285715,GOE
VéLÔ Toulouse,tier2_toulouse,448,15,800.0,1.0,10.762644667959448,10.789839475010314,0.4201022346067558,0.3245720200376682,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,15,1200.0,0.0,13.631226853597976,14.091615733052185,0.5360004444337917,0.020675543537087646,1.0,0.32142857142857145,GOE
VéLÔ Toulouse,tier2_toulouse,448,15,1200.0,1.0,13.631226853597976,14.091615733052185,0.4076843627268786,0.3062130534150153,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,20,300.0,0.0,3.5135464088214365,2.0475459853197604,0.47661059601798295,0.1054703409548092,1.0,0.9575892857142857,intermediate
VéLÔ Toulouse,tier2_toulouse,448,20,300.0,1.0,3.5135464088214365,2.0475459853197604,0.3773201359208969,0.3342786130418194,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,20,500.0,0.0,7.819525849026854,6.1875030451342905,0.520233539473798,0.06700700638323571,1.0,0.828125,GOE
VéLÔ Toulouse,tier2_toulouse,448,20,500.0,1.0,7.819525849026854,6.1875030451342905,0.41890596352900544,0.34275282313921995,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,20,800.0,0.0,12.92278084629046,12.606292413975567,0.5009467257756411,0.0471701361298674,1.0,0.5245535714285714,GOE
VéLÔ Toulouse,tier2_toulouse,448,20,800.0,1.0,12.92278084629046,12.606292413975567,0.41907958083959646,0.3479524238688249,1.0,1.0,Poisson
VéLÔ Toulouse,tier2_toulouse,448,20,1200.0,0.0,17.05938381089827,17.648543706979254,0.5166113497412502,0.02659867272076633,1.0,0.33482142857142855,GOE
VéLÔ Toulouse,tier2_toulouse,448,20,1200.0,1.0,17.05938381089827,17.648543706979254,0.42174729851440934,0.33021765102477907,1.0,1.0,Poisson
