W,ipr_mean,ipr_median,ipr_max,frac_localized,r_mean,r_GOE_dist,r_Poisson_dist,lambda_min,lambda_max,spectral_width,fraction,rep,N_sub
0.15819542385547727,0.20532462055233944,0.1290095869793391,1.0,1.0,0.4250353754227922,0.10446462457720779,0.038735375422792206,-0.21271562357644921,2.2301489230705416,2.442864546646991,0.4,2,604
0.19917677624197705,0.21473232967915773,0.13741497771393474,1.0,1.0,0.39246544754764395,0.13703455245235602,0.006165447547643976,-0.26866839612003285,2.2919139490462617,2.5605823451662943,0.4,2,604
0.25077456241963875,0.23547732526281825,0.14827547548356224,1.0,1.0,0.4237503910011432,0.10574960899885677,0.037450391001143224,-0.3392583044910292,2.370494564735837,2.7097528692268664,0.4,2,604
0.3157390251178666,0.25957775569015995,0.19088254760149076,1.0,1.0,0.4031913100188897,0.12630868998111028,0.016891310018889716,-0.44714409784874876,2.470707893244597,2.917851991093346,0.4,2,604
0.39753287183713876,0.2866403621164644,0.21747445206080798,1.0,1.0,0.3986791805426876,0.1308208194573124,0.012379180542687607,-0.6068192839008395,2.598865585903643,3.2056848698044824,0.4,2,604
0.5005158425762822,0.32867027098899626,0.2689383385766127,1.0,1.0,0.4023253345127508,0.12717466548724915,0.016025334512750844,-0.8238016134485583,2.7632733673332064,3.5870749807817646,0.4,2,604
0.6301770907953425,0.3697051980815285,0.30327010452568226,1.0,1.0,0.39678317362024845,0.13271682637975152,0.010483173620248476,-1.112940704128526,3.0124394276324984,4.125380131761024,0.4,2,604
0.793427763882932,0.41655618762988267,0.36460730814159487,1.0,1.0,0.37802216088899016,0.15147783911100982,0.008277839111009822,-1.5429554727320671,3.4182642816813433,4.961219754413411,0.4,2,604
0.998969378124722,0.47924378370639037,0.4394279925293778,1.0,1.0,0.4077312504824514,0.12176874951754857,0.021431250482451425,-2.141925584061424,3.9646498270172352,6.106575411078659,0.4,2,604
1.2577576231352259,0.5451968581271641,0.51045695476464,1.0,1.0,0.39342469656439877,0.1360753034356012,0.007124696564398791,-2.910133280238817,4.704743727468733,7.61487700770755,0.4,2,604
1.5835863172547269,0.611391752341801,0.5988144000044358,1.0,1.0,0.3963387170954314,0.13316128290456858,0.010038717095431415,-3.8879689443918766,5.641442366028873,9.529411310420748,0.4,2,604
1.9938226396476164,0.6782337250446268,0.6980579238673095,1.0,1.0,0.37510496268819143,0.15439503731180854,0.011195037311808542,-5.127136078526635,6.824952930103431,11.952089008630066,0.4,2,604
2.5103328281232806,0.7321422991170581,0.787873108025626,1.0,1.0,0.3889113586177249,0.14058864138227506,0.002611358617724935,-6.693399268577642,8.318552410479692,15.011951679057333,0.4,2,604
3.16064768382166,0.7870464490076137,0.8601066112781846,1.0,1.0,0.3991676435959579,0.13033235640404206,0.012867643595957934,-8.670056296074424,10.20198431100136,18.872040607075782,0.4,2,604
3.979430005986696,0.8285832394104133,0.908882383703121,1.0,1.0,0.3851352702478597,0.14436472975214026,0.00116472975214027,-11.162346654769276,12.5757274409905,23.738074095759778,0.4,2,604
5.010322173396916,0.8630059409904497,0.9428095888687416,1.0,1.0,0.3924711173300639,0.13702888266993607,0.006171117330063924,-14.30303766425531,15.566365094177373,29.869402758432685,0.4,2,604
6.308272351434023,0.8900826180546282,0.9634933124532664,1.0,1.0,0.3770862208191091,0.15241377918089088,0.009213779180890891,-18.259485375333988,19.33334177852662,37.59282715386061,0.4,2,604
7.942463315265625,0.9111547817839244,0.9769751109047562,1.0,1.0,0.3953846342369382,0.13411536576306177,0.009084634236938227,-23.242544637244897,24.077468577021783,47.32001321426668,0.4,2,604
10.0,0.9318954294617905,0.9849392645862455,1.0,1.0,0.38567987731712705,0.14382012268287292,0.0006201226828729256,-29.517801442251546,30.0516312819131,59.56943272416464,0.4,2,604
0.0,0.0880506379716529,0.01858755801517734,0.9999999846098786,0.9933774834437086,0.46143609019180926,0.06806390980819071,0.07513609019180928,2.0287475475381548e-16,1.9999754807370134,1.9999754807370131,0.7,0,1057
0.049999999999999996,0.09748780478297248,0.0200018135339953,0.9999999999999236,0.9952696310312205,0.4706212916615873,0.05887870833841269,0.0843212916615873,-0.06320527294837071,2.0095776505285867,2.0727829234769573,0.7,0,1057
0.06295276165002697,0.09943568104984302,0.021652771871982862,0.999999999999932,0.9971617786187322,0.469899788514755,0.05960021148524497,0.08359978851475502,-0.07981770525905593,2.0158794047581052,2.095697110017161,0.7,0,1057
0.07926100398730214,0.10372869290758584,0.023197352100661508,0.9999999999998772,0.9990539262062441,0.4617051795225066,0.06779482047749336,0.07540517952250664,-0.10084073071642805,2.0271355779566576,2.1279763086730856,0.7,0,1057
0.09979398184308938,0.10660514937780519,0.026115011073030703,0.9999999999997229,1.0,0.4475321240347961,0.08196787596520388,0.06123212403479611,-0.12747489509053556,2.0415333564921547,2.1690082515826905,0.7,0,1057
